image_id,name,address,gmap_id,description,latitude,longitude,category,avg_rating,num_of_reviews,price,hours,MISC,relative_results,url,category_list,street,city,state
2501_0x880653398c2fde6d_0x93efcfbb6516689e,Hyatt Place Madison/Downtown,"Hyatt Place Madison/Downtown, 333 W Washington Ave, Madison, WI 53703",0x880653398c2fde6d:0x93efcfbb6516689e,"Airy rooms & suites with perks including a 24-hour gym, an airport shuttle & free Wi-Fi.",43.0716864,-89.3874623,['Hotel'],4.3,618,,,,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x880653398c2fde6d:0x93efcfbb6516689e?authuser=-1&hl=en&gl=us,['hotel'],"Hyatt Place Madison/Downtown, 333 W Washington Ave",Madison,WI
2502_0x88044f8824c633c7_0xb5eeeb8116751f6d,Super 8 by Wyndham Hartford WI,"Super 8 by Wyndham Hartford WI, 1539 E Sumner St, Hartford, WI 53027",0x88044f8824c633c7:0xb5eeeb8116751f6d,"Basic budget lodging offering a business center, plus free WiFi, continental  breakfast & parking.",43.3170732,-88.3515035,"['Hotel', 'Lodge']",2.9,178,,,,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88044f8824c633c7:0xb5eeeb8116751f6d?authuser=-1&hl=en&gl=us,"['hotel', 'lodge']","Super 8 by Wyndham Hartford WI, 1539 E Sumner St",Hartford,WI
2504_0x87f954886dbe5b7d_0xa99d1db920e55523,Best Western Riverfront Hotel - Closed,"Best Western Riverfront Hotel - Closed, 1835 Rose St, La Crosse, WI 54603",0x87f954886dbe5b7d:0xa99d1db920e55523,"Straightforward property with free WiFi, breakfast & parking, plus 2 pools & steak/seafood dining.",43.850124699999995,-91.249353,['Hotel'],3.7,135,,,,"['0x87f9548874978c67:0x5124535a42d7862d', '0x87f95477e3955555:0x411aa346ad91024b', '0x87f954899ee17573:0x23e28c7858d5b778', '0x87f9548427b4b579:0x6822a64d873a967c', '0x87f9549d47e78c2b:0xb31a8a0d7cf896eb']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x87f954886dbe5b7d:0xa99d1db920e55523?authuser=-1&hl=en&gl=us,['hotel'],"Best Western Riverfront Hotel - Closed, 1835 Rose St",La Crosse,WI
2507_0x8802fbb07f05a13b_0xef004b54003a392a,Village at Bay Park,"Village at Bay Park, 780 Willard Dr, Ashwaubenon, WI 54304",0x8802fbb07f05a13b:0xef004b54003a392a,,44.4869622,-88.0622204,['Shopping mall'],4.2,584,,"[['Sunday', '11AM–6PM'], ['Monday', '10AM–9PM'], ['Tuesday', '10AM–9PM'], ['Wednesday', '10AM–9PM'], ['Thursday', '10AM–9PM'], ['Friday', '10AM–9PM'], ['Saturday', '10AM–9PM']]","{'Service options': ['In-store shopping'], 'Accessibility': ['Wheelchair accessible entrance']}","['0x8802fa6e3b92706d:0xaa3bd6edc9a6f78f', '0x8802fbbbd3964673:0x98109ad4fafc12fb', '0x8802e4509c319723:0x5f781152bb58f7a5', '0x8802fbeb4277f561:0x99c42d529741034b', '0x8802fa8c8bcd4b6b:0x58307c2dd3fbefd6']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x8802fbb07f05a13b:0xef004b54003a392a?authuser=-1&hl=en&gl=us,['shopping mall'],"Village at Bay Park, 780 Willard Dr",Ashwaubenon,WI
2509_0x8807441976f0bfc1_0x2263d1e25b7dfbf8,Outlets at The Dells,"Outlets at The Dells, 210 N Gasser Rd, Baraboo, WI 53913, United States",0x8807441976f0bfc1:0x2263d1e25b7dfbf8,Shopping-mall chain featuring a variety of brand-name & designer outlet stores.,43.5729492,-89.7857981,"['Shopping mall', 'Outlet mall']",4.3,4691,,"[['Sunday', '10AM–7PM'], ['Monday', '10AM–8PM'], ['Tuesday', '10AM–8PM'], ['Wednesday', '10AM–8PM'], ['Thursday', '10AM–8PM'], ['Friday', '10AM–8PM'], ['Saturday', '10AM–8PM']]","{'Service options': ['In-store shopping'], 'Accessibility': ['Wheelchair-accessible entrance'], 'Amenities': ['Public toilet']}","['0x88074608aed2e03b:0xaa180f3d8e0135b3', '0x880745b48da3ffff:0xe5c50b4d03a331a5', '0x88074769971c2ca7:0xd21faa06cddc720b', '0x8807441976f0bfc1:0x367f04cf9f28b44c', '0x880744002577ac4d:0xab6bca5c7117e076']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x8807441976f0bfc1:0x2263d1e25b7dfbf8?authuser=-1&hl=en&gl=kr,"['shopping mall', 'outlet mall']","Outlets at The Dells, 210 N Gasser Rd, Baraboo",WI 53913,
2513_0x880050045bd9874b_0x416bf2d978e9ed8c,Marshfield Clinic Stevens Point Center,"Marshfield Clinic Stevens Point Center, 4100 WI-66, Stevens Point, WI 54482",0x880050045bd9874b:0x416bf2d978e9ed8c,,44.5430134,-89.5442829,"['Medical clinic', 'Cardiologist', 'Laboratory', 'Optician', 'Radiologist', 'Specialized clinic', 'Surgeon']",3.5,17,,"[['Monday', '8AM–5PM'], ['Tuesday', '8AM–5PM'], ['Wednesday', '7AM–5PM'], ['Thursday', '7AM–5PM'], ['Friday', '7AM–5PM'], ['Saturday', 'Closed'], ['Sunday', 'Closed']]","{'Service options': ['Online care'], 'Health & safety': ['Mask required', 'Temperature check required', 'Staff wear masks', 'Staff get temperature checks'], 'Accessibility': ['Wheelchair accessible restroom'], 'Amenities': ['Restroom'], 'Planning': ['Appointments recommended']}","['0x880050e3891413a1:0xe003a9f2045693a4', '0x88005aa72e992afb:0x6e2fa5e928ca4de2', '0x88005ac284dcf0ab:0x8b01465bda645dfe', '0x8800513411be8c9d:0xc4785c94b5e2719f', '0x88005a9490bc1987:0xda676d53dad826a3']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x880050045bd9874b:0x416bf2d978e9ed8c?authuser=-1&hl=en&gl=us,"['medical clinic', 'cardiologist', 'laboratory', 'optician', 'radiologist', 'specialized clinic', 'surgeon']","Marshfield Clinic Stevens Point Center, 4100 WI-66",Stevens Point,WI
2514_0x8804fe54a320915d_0x66f0c1f87257d7d4,Spectrum Health Medical Clinic,"Spectrum Health Medical Clinic, 2500 N Mayfair Rd #630, Wauwatosa, WI 53226",0x8804fe54a320915d:0x66f0c1f87257d7d4,,43.0639381,-88.0440216,"['Medical clinic', 'Addiction treatment center', 'Doctor', 'Pain management physician', 'Physical therapist', 'Physical therapy clinic']",4.7,38,,"[['Saturday', 'Closed'], ['Sunday', 'Closed'], ['Monday', '8AM–4PM'], ['Tuesday', '8AM–4PM'], ['Wednesday', '8AM–4PM'], ['Thursday', '8AM–4PM'], ['Friday', '8AM–4PM']]","{'Accessibility': ['Wheelchair accessible entrance'], 'Planning': ['Appointments recommended']}","['0x88051910e976796d:0x5306ddf889e710c5', '0x880503fb21f82fd7:0xc873ab5bada3a799', '0x880504871e181209:0xc954961c65df1e9d', '0x8805048c469e953d:0xde3a3f46cf9258ac', '0x88051a652f3e4869:0x5c06c74748497350']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x8804fe54a320915d:0x66f0c1f87257d7d4?authuser=-1&hl=en&gl=us,"['medical clinic', 'addiction treatment center', 'doctor', 'pain management physician', 'physical therapist', 'physical therapy clinic']","Spectrum Health Medical Clinic, 2500 N Mayfair Rd #630",Wauwatosa,WI
2515_0x87fce30db0b3d26b_0x18018f09a0a1a0db,Fennimore Doll & Toy Museum,"Fennimore Doll & Toy Museum, 1135 6th St, Fennimore, WI 53809",0x87fce30db0b3d26b:0x18018f09a0a1a0db,,42.986493499999995,-90.6547717,"['Museum', 'Tourist attraction']",4.1,8,,,"{'Accessibility': ['Wheelchair accessible entrance'], 'Amenities': ['Good for kids', 'Restaurant']}","['0x87fce30da5f5ccb9:0xa830434c2aa480cb', '0x87fcf8fcd64902e3:0x49ce317caa3ff9f6', '0x87fcd08bc48dab8d:0x6897f85791b7d740', '0x87fd505bc8820531:0x4ad8a78c952d555']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x87fce30db0b3d26b:0x18018f09a0a1a0db?authuser=-1&hl=en&gl=us,"['museum', 'tourist attraction']","Fennimore Doll & Toy Museum, 1135 6th St",Fennimore,WI
2516_0x52ae513dec7ddd91_0xffda25bce82c85f6,Old Firehouse & Police Museum,"Old Firehouse & Police Museum, 402 23rd Ave E #3707, Superior, WI 54880",0x52ae513dec7ddd91:0xffda25bce82c85f6,"Circa-1898 firehouse displaying vintage firefighting vehicles & equipment, plus police memorabilia.",46.7040633,-92.0479695,"['Museum', 'Tourist attraction']",4.4,34,,"[['Saturday', '10AM–4PM'], ['Sunday', '12–4PM'], ['Monday', 'Closed'], ['Tuesday', 'Closed'], ['Wednesday', 'Closed'], ['Thursday', '10AM–4PM'], ['Friday', '10AM–4PM']]",,"['0x52ae5170f7efffff:0xac1d19e0c7f36091', '0x52ae5178e4a31f07:0x8681276a27c1d247', '0x52ae52912b255663:0xe352f357a10fffa6', '0x52ae52c55c4cc28b:0x3c337f167702634']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x52ae513dec7ddd91:0xffda25bce82c85f6?authuser=-1&hl=en&gl=us,"['museum', 'tourist attraction']","Old Firehouse & Police Museum, 402 23rd Ave E #3707",Superior,WI
2517_0x880499ce79eefcd9_0x2d306f41832e1436,Sheboygan County Asylum,"Sheboygan County Asylum, N3773 Garden Pkwy, Sheboygan Falls, WI 53085, United States",0x880499ce79eefcd9:0x2d306f41832e1436,,43.677839,-87.883315,['Museum'],4.4,13,,,{'Amenities': ['Restaurant']},"['0x880499f580ae8073:0xd8d96926c408d31f', '0x8804a76da4f07923:0xefda2c37bf106c23', '0x8804a103d5106d01:0xbdb8739b67cb7ca6', '0x8804a002f8d989a9:0x365a5f830f7e0bb4']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x880499ce79eefcd9:0x2d306f41832e1436?authuser=-1&hl=en&gl=ae,['museum'],"Sheboygan County Asylum, N3773 Garden Pkwy, Sheboygan Falls",WI 53085,
2518_0x880298df7f225fbd_0x30f3e79cc5db8b37,Copper Culture Museum,"Copper Culture Museum, Mill St, Oconto, WI 54153",0x880298df7f225fbd:0x30f3e79cc5db8b37,,44.8883501,-87.896846,"['Museum', 'Tourist attraction']",5.0,5,,"[['Saturday', '11:30AM–4:30PM'], ['Sunday', '11:30AM–4:30PM'], ['Monday', '11:30AM–4:30PM'], ['Tuesday', '11:30AM–4:30PM'], ['Wednesday', '11:30AM–4:30PM'], ['Thursday', '11:30AM–4:30PM'], ['Friday', '11:30AM–4:30PM']]","{'Amenities': ['Good for kids', 'Restaurant']}","['0x880298bb3cdd2cbf:0x55889c8d3d553e71', '0x88029921e282b7c7:0x749833e42becfdc', '0x880298db442f82c9:0x3744c56c1f640db5', '0x4d52b15ebc1973f5:0x526c2ed6bb8464b7', '0x4d52dcca098773a5:0xdf28386c52634004']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x880298df7f225fbd:0x30f3e79cc5db8b37?authuser=-1&hl=en&gl=us,"['museum', 'tourist attraction']","Copper Culture Museum, Mill St",Oconto,WI
2519_0x87fd7aad0f133cd9_0x4c596c154747ca9,Museum of Minerals & Crystals,"Museum of Minerals & Crystals, 4228 WI-23 Trunk, Dodgeville, WI 53533",0x87fd7aad0f133cd9:0x4c596c154747ca9,,43.0191761,-90.1426559,"['Museum', 'Tourist attraction']",4.5,20,,"[['Monday', '9AM–4PM'], ['Tuesday', '9AM–4PM'], ['Wednesday', '9AM–4PM'], ['Thursday', '9AM–4PM'], ['Friday', '9AM–4PM'], ['Saturday', '9AM–4PM'], ['Sunday', 'Closed']]","{'Accessibility': ['Wheelchair accessible entrance'], 'Amenities': ['Good for kids', 'Restaurant']}","['0x87fd428538bae54b:0x5b3ac50776311a4a', '0x87fd2516c2cb9911:0x62b9b45eae782d2d', '0x87fd6598e76bbe03:0xa87b3b5225b5207', '0x87fd4b69d88bf203:0x3edc9ea551c4f6e2']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x87fd7aad0f133cd9:0x4c596c154747ca9?authuser=-1&hl=en&gl=us,"['museum', 'tourist attraction']","Museum of Minerals & Crystals, 4228 WI-23 Trunk",Dodgeville,WI
2520_0x880057780c926f6b_0x724a977c0d4e2b8e,Boston School Forest,"Boston School Forest, 5084 Lincoln Ave, Plover, WI 54467",0x880057780c926f6b:0x724a977c0d4e2b8e,,44.436904899999995,-89.540184,['School'],4.8,38,,,{'Accessibility': ['Wheelchair accessible entrance']},"['0x88005b12556d4be1:0x7f8996f23e0fa938', '0x880022d29a4537cb:0x616da7b490a255f7', '0x88005a6bd71fc4d5:0x8038a37bdaf69c1d', '0x88005ae51824096d:0x97d0e2ad0275aa50', '0x88005a66a3e8bd79:0xd92d9bbcf1127e2c']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x880057780c926f6b:0x724a977c0d4e2b8e?authuser=-1&hl=en&gl=us,['school'],"Boston School Forest, 5084 Lincoln Ave",Plover,WI
2523_0x8804a79227443819_0xb39d05ac56bb327b,Sheboygan Leadership Academy,"Sheboygan Leadership Academy, 1305 St Clair Ave, Sheboygan, WI 53081",0x8804a79227443819:0xb39d05ac56bb327b,,43.7568038,-87.7225251,['School'],4.2,8,,,{'Accessibility': ['Wheelchair accessible entrance']},"['0x88035889af85b715:0x24db69a9d0ef958', '0x8804a7e8e80ef52f:0xf35f3aa52a9be79', '0x8804a7e8e14d9963:0x6f17cce0775c35ff']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x8804a79227443819:0xb39d05ac56bb327b?authuser=-1&hl=en&gl=us,['school'],"Sheboygan Leadership Academy, 1305 St Clair Ave",Sheboygan,WI
2525_0x880507b13ffd8015_0xf624a1d1ad2425e4,Physicians Urgent Care,"Physicians Urgent Care, 19165 W Bluemound Rd, Brookfield, WI 53045",0x880507b13ffd8015:0xf624a1d1ad2425e4,,43.0354586,-88.151363,['Urgent care center'],4.6,108,,"[['Thursday', '8AM–8PM'], ['Friday', '8AM–8PM'], ['Saturday', '8AM–4PM'], ['Sunday', '8AM–4PM'], ['Monday', '8AM–8PM'], ['Tuesday', '8AM–8PM'], ['Wednesday', '8AM–8PM']]","{'Service options': ['Online care'], 'Health & safety': ['Mask required', 'Temperature check required', 'Staff wear masks', 'Staff get temperature checks', 'Staff required to disinfect surfaces between visits'], 'Highlights': ['LGBTQ friendly', 'Transgender safespace'], 'Accessibility': ['Wheelchair accessible entrance', 'Wheelchair accessible restroom'], 'Amenities': ['Restroom']}",,https://www.google.com/maps/place//data=!4m2!3m1!1s0x880507b13ffd8015:0xf624a1d1ad2425e4?authuser=-1&hl=en&gl=us,['urgent care center'],"Physicians Urgent Care, 19165 W Bluemound Rd",Brookfield,WI
2526_0x87f8a47f1a23b881_0x5817cc8a3d2b6b3d,Marshfield Clinic Lake Hallie Center,"Marshfield Clinic Lake Hallie Center, 12961 27th Ave, Chippewa Falls, WI 54729",0x87f8a47f1a23b881:0x5817cc8a3d2b6b3d,,44.8814205,-91.408942,"['Urgent care center', 'Laboratory', 'Medical clinic', 'Radiologist', 'X-ray lab']",3.5,37,,"[['Tuesday', '8AM–8PM'], ['Wednesday', '8AM–8PM'], ['Thursday', '8AM–8PM'], ['Friday', '8AM–8PM'], ['Saturday', '8:30AM–3PM'], ['Sunday', '8:30AM–3PM'], ['Monday', '8AM–8PM']]","{'Service options': ['Online care'], 'Health & safety': ['Mask required', 'Temperature check required', 'Staff wear masks', 'Staff get temperature checks'], 'Planning': ['Appointments recommended']}","['0x87f8a88131faddfd:0x9bcb887e36afef13', '0x87f8a885f385e715:0xffa96964bd8ade15', '0x87f8a888b90ac14d:0xfe8771f4b61a76e5', '0x87f8bd0c5e77977f:0x8202d6d8cd9e74d1', '0x87f8a668070122eb:0x613c318d03897644']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x87f8a47f1a23b881:0x5817cc8a3d2b6b3d?authuser=-1&hl=en&gl=us,"['urgent care center', 'laboratory', 'medical clinic', 'radiologist', 'x-ray lab']","Marshfield Clinic Lake Hallie Center, 12961 27th Ave",Chippewa Falls,WI
2528_0x8805d4b5d59a4293_0xd40c660c622e57dd,ProHealth Urgent Care Watertown,"ProHealth Urgent Care Watertown, 109 Air Park Dr, Watertown, WI 53094",0x8805d4b5d59a4293:0xd40c660c622e57dd,,43.162876,-88.727929,"['Urgent care center', 'Medical clinic', 'Medical office', 'Walk-in clinic']",3.0,24,,"[['Friday', '8AM–8PM'], ['Saturday', '8AM–4PM'], ['Sunday', '8AM–4PM'], ['Monday', '8AM–8PM'], ['Tuesday', '8AM–8PM'], ['Wednesday', '8AM–8PM'], ['Thursday', '8AM–8PM']]","{'Service options': ['Online care'], 'Accessibility': ['Wheelchair accessible entrance'], 'Planning': ['Appointments recommended']}","['0x88042c8c1fd5b7bb:0x4f340851e92bc2df', '0x88042c894f94754d:0x17dc01f25d98ed39', '0x8805ca08b631ae7d:0x30c2169e5e4ce0a1', '0x88042c8f36817aa7:0x5647ea4fa8af6c8d']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x8805d4b5d59a4293:0xd40c660c622e57dd?authuser=-1&hl=en&gl=us,"['urgent care center', 'medical clinic', 'medical office', 'walk-in clinic']","ProHealth Urgent Care Watertown, 109 Air Park Dr",Watertown,WI
2529_0x8806547771bd7aa7_0x3e9ec794355f7be5,UW Health Urgent Care Clinic,"UW Health Urgent Care Clinic, 2402 Winnebago St, Madison, WI 53704",0x8806547771bd7aa7:0x3e9ec794355f7be5,,43.098250199999995,-89.350337,"['Urgent care center', 'Medical clinic', 'Walk-in clinic']",2.8,38,,"[['Thursday', '8AM–8PM'], ['Friday', '8AM–8PM'], ['Saturday', '8AM–5PM'], ['Sunday', '8AM–5PM'], ['Monday', '8AM–8PM'], ['Tuesday', '8AM–8PM'], ['Wednesday', '8AM–8PM']]","{'Accessibility': ['Wheelchair accessible entrance'], 'Amenities': ['Restroom']}","['0x88065426d77f2b0b:0x497160cad996fb8f', '0x880653321b11e011:0x57921346a9b32dea', '0x8807acd26ec1a61f:0x5840c11f3e096a8a', '0x880651696125f753:0xa08130eebac00a07']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x8806547771bd7aa7:0x3e9ec794355f7be5?authuser=-1&hl=en&gl=us,"['urgent care center', 'medical clinic', 'walk-in clinic']","UW Health Urgent Care Clinic, 2402 Winnebago St",Madison,WI
2530_0x88005aebef3c43db_0x4d488ac7e3b8d09a,Noel Fine Arts Center,"Noel Fine Arts Center, 1800 Portage St, Stevens Point, WI 54481",0x88005aebef3c43db:0x4d488ac7e3b8d09a,,44.5263895,-89.5719885,['University'],4.4,8,,,{'Accessibility': ['Wheelchair accessible entrance']},"['0x88005b56469d664b:0xf5d11ff671e9a86d', '0x88005a93228927d5:0x4f22d2390aa46196', '0x88005ac0de8aa0b9:0x8d782e222eca8ddb', '0x88005ae37f1a495b:0x4e4715b2eee68acc', '0x88005aeb01ce18cb:0xdb1843261831fc74']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88005aebef3c43db:0x4d488ac7e3b8d09a?authuser=-1&hl=en&gl=us,['university'],"Noel Fine Arts Center, 1800 Portage St",Stevens Point,WI
2531_0x87f955735d64e99f_0xb3727c480d3b62ee,Viterbo University,"Viterbo University, 900 Viterbo Dr, La Crosse, WI 54601",0x87f955735d64e99f:0xb3727c480d3b62ee,,43.802121799999995,-91.2451143,"['University', 'College', 'Private university']",4.6,48,,"[['Monday', '8AM–5PM'], ['Tuesday', '8AM–5PM'], ['Wednesday', '8AM–5PM'], ['Thursday', '8AM–5PM'], ['Friday', '8AM–5PM'], ['Saturday', 'Closed'], ['Sunday', 'Closed']]",{'Accessibility': ['Wheelchair accessible entrance']},"['0x87f9552267163231:0xc36e2d414a69e0f7', '0x87f95521830ebbf7:0x6185c36da41a8b9f', '0x87f95572c47397db:0xde2f452ffb8d09fe', '0x87f9550693b9243b:0x1126ca8f8319b9ed', '0x87f955a0ad4c79b9:0x42ee5aad16668808']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x87f955735d64e99f:0xb3727c480d3b62ee?authuser=-1&hl=en&gl=us,"['university', 'college', 'private university']","Viterbo University, 900 Viterbo Dr",La Crosse,WI
2532_0x880344b5bc8ca8f9_0xfc751c0eb7f3175f,Wind Turbine 4,"Wind Turbine 4, Cleveland, WI 53015",0x880344b5bc8ca8f9:0xfc751c0eb7f3175f,,43.928434,-87.7543834,['University'],5.0,1,,,{'Accessibility': ['Wheelchair accessible entrance']},"['0x880344b5131ed4c7:0x56e6b6da169820f4', '0x8804a71a07790ba7:0x932753f9ac01963f', '0x880361b5c7a337f1:0xc8557dda55323382', '0x880349d39c3fa8b5:0x180815e4ae5b2a60']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x880344b5bc8ca8f9:0xfc751c0eb7f3175f?authuser=-1&hl=en&gl=us,['university'],Wind Turbine 4,Cleveland,WI
2533_0x8805e08d1d4fb7c9_0xb3e06df3592bf2a8,Upham Hall,"Upham Hall, 771 W Starin Rd, Whitewater, WI 53190",0x8805e08d1d4fb7c9:0xb3e06df3592bf2a8,,42.839167,-88.7424219,['University'],4.8,4,,,{'Accessibility': ['Wheelchair accessible entrance']},"['0x8805ef2db66bb04d:0x93e994c31ad5285a', '0x8805e10a2005c589:0xbbc1e7ea13f37772', '0x8806191e00cc88fd:0xa8c56b920eca8b1a', '0x8805e08bb1cd62eb:0xdbdf59fbf9bd2938', '0x8805e747a2f86d77:0xef1f475b09076ae']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x8805e08d1d4fb7c9:0xb3e06df3592bf2a8?authuser=-1&hl=en&gl=us,['university'],"Upham Hall, 771 W Starin Rd",Whitewater,WI
2535_0x8805a5ebfb8cd665_0x890d40b8b097e1fb,Duck Date Pond,"Duck Date Pond, Waukesha, WI 53189",0x8805a5ebfb8cd665:0x890d40b8b097e1fb,,42.9913675,-88.2610509,['Scenic spot'],5.0,1,,,,"['0x8805af57f43889b9:0x3b3c5132c96ef8bf', '0x8805a9fc17d730ff:0xc49bc92395ec6fa6', '0x8805a8a11239fecf:0x65659bd6bc6cabfa', '0x8805079c9d23d7bf:0x8130e25acdd24089', '0x8805b0cf5d3076bd:0xfc4e59bc23debb54']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x8805a5ebfb8cd665:0x890d40b8b097e1fb?authuser=-1&hl=en&gl=us,['scenic spot'],Duck Date Pond,Waukesha,WI
2536_0x52a9e901b24fd3b7_0xd6768a12274ca498,Interstate Falls,"Interstate Falls, Hurley, WI 54534",0x52a9e901b24fd3b7:0xd6768a12274ca498,,46.4726229,-90.1997891,['Scenic spot'],4.9,46,,,,"['0x52a9eeafee0f0207:0x53ffa747c25c8c21', '0x52a9d90a0c757a83:0x76f9a5526f41a258', '0x52a990bc219e2105:0xc298c77b72d2ae48']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x52a9e901b24fd3b7:0xd6768a12274ca498?authuser=-1&hl=en&gl=us,['scenic spot'],Interstate Falls,Hurley,WI
2537_0x8801095697ae1f5b_0xe0e1afee72fb00f2,Camp Cleghorn,"Camp Cleghorn, Camp Rd, Waupaca, WI 54981",0x8801095697ae1f5b:0xe0e1afee72fb00f2,,44.326126599999995,-89.1740585,"['Scenic spot', 'Tourist attraction']",4.9,18,,,,"['0x88010cd45f9ee3b7:0xb77798f5a2d0ca0', '0x88010ad5ef0d8ff3:0x9feb19e50ce581e9', '0x88010bbcb9efa1f3:0xc117ad21238597a4', '0x88010ad16386b0c9:0x2304a4024bc46300', '0x8801092b21b8486f:0x347b0f539b15a0c3']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x8801095697ae1f5b:0xe0e1afee72fb00f2?authuser=-1&hl=en&gl=us,"['scenic spot', 'tourist attraction']","Camp Cleghorn, Camp Rd",Waupaca,WI
2538_0x87fce4e2dc36e23b_0x437cdcc8838d32db,U.S. 18 Wayside West Of Fennimore,"U.S. 18 Wayside West Of Fennimore, 5845-5861 US-18, Fennimore, WI 53809",0x87fce4e2dc36e23b:0x437cdcc8838d32db,,42.9891526,-90.7132591,['Scenic spot'],4.5,6,,,,"['0x87fcf905cd420b7f:0x5cc506fe82c3d94c', '0x87fd7985697a2f23:0xac2634d5e4555b28', '0x87e32a92c0d87c9b:0xee228ccf27fd648a']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x87fce4e2dc36e23b:0x437cdcc8838d32db?authuser=-1&hl=en&gl=us,['scenic spot'],"U.S. 18 Wayside West Of Fennimore, 5845-5861 US-18",Fennimore,WI
2539_0x88030f3355a244ed_0xbc80fb24115b8479,Friendship Trail,"Friendship Trail, Friendship State Trail, Brillion, WI 54110",0x88030f3355a244ed:0xbc80fb24115b8479,,44.1788149,-88.0712527,"['Scenic spot', 'Tourist attraction']",4.6,7,,,,"['0x8803b8637070019b:0xad40fa0713e92bcd', '0x8803b91be2232571:0x7c827931155c7e98', '0x8803ae2c49672b33:0x21c00bba0698740c', '0x8803b6357d8f3db3:0xec2e9b5f2887b2ab', '0x88030ef3b03d3797:0x9d91ffd37e821b3e']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88030f3355a244ed:0xbc80fb24115b8479?authuser=-1&hl=en&gl=us,"['scenic spot', 'tourist attraction']","Friendship Trail, Friendship State Trail",Brillion,WI
2540_0x88690474c886a94b_0x6996e88a13380376,Fazoli's,"Fazoli's, 210 Paroquet Springs Dr, Shepherdsville, KY 40165",0x88690474c886a94b:0x6996e88a13380376,"Fast-food chain doling out baked pastas, subs, pizza & other casual Italian fare plus custom combos.",37.9887591,-85.7057777,"['Restaurant', 'Caterer', 'Italian restaurant', 'Pizza restaurant']",3.9,568,$,"[['Tuesday', '10:30AM–10PM'], ['Wednesday', '10:30AM–10PM'], ['Thursday', '10:30AM–10PM'], ['Friday', '10:30AM–10PM'], ['Saturday', '10:30AM–10PM'], ['Sunday', '10:30AM–10PM'], ['Monday', '10:30AM–10PM']]","{'Service options': ['Curbside pickup', 'No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in'], 'Health & safety': ['Mask required', 'Staff wear masks', 'Staff get temperature checks'], 'Highlights': ['Fast service'], 'Popular for': ['Lunch', 'Dinner', 'Solo dining'], 'Accessibility': ['Wheelchair accessible entrance', 'Wheelchair accessible parking lot', 'Wheelchair accessible restroom', 'Wheelchair accessible seating'], 'Offerings': ['Comfort food', ""Kids' menu"", 'Quick bite', 'Vegetarian options'], 'Dining options': ['Lunch', 'Dinner', 'Catering', 'Dessert', 'Seating'], 'Amenities': ['Good for kids', 'High chairs', 'Restroom', 'Wi-Fi'], 'Atmosphere': ['Casual'], 'Crowd': ['Family-friendly', 'Groups', 'Tourists'], 'Planning': ['Transgender safespace', 'LGBTQ friendly']}","['0x8869049037605a5f:0xa24473c48d9b21d0', '0x886904722e784d7f:0x8166ebc9c66c2a8', '0x886904774a674d43:0x8e4a8ef7b9925f3a', '0x88690474beca94af:0xbb97561f81b03a78', '0x8869049039b99c91:0x1a394b78a8fe6372']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88690474c886a94b:0x6996e88a13380376?authuser=-1&hl=en&gl=us,"['restaurant', 'caterer', 'italian restaurant', 'pizza restaurant']","Fazoli's, 210 Paroquet Springs Dr",Shepherdsville,KY
